label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,15,14,160,47,111.png,1151,498
w/l,59,125,77,23,111.png,1151,498
player,108,162,104,20,111.png,1151,498
class,62,156,38,38,111.png,1151,498
player,108,202,144,19,111.png,1151,498
class,62,196,38,38,111.png,1151,498
player,108,240,71,19,111.png,1151,498
class,62,234,38,38,111.png,1151,498
player,108,278,145,21,111.png,1151,498
class,62,272,38,38,111.png,1151,498
player,107,317,96,20,111.png,1151,498
class,61,311,38,38,111.png,1151,498
w/l,59,358,72,19,111.png,1151,498
player,108,395,121,18,111.png,1151,498
class,62,389,38,38,111.png,1151,498
