label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,26,23,188,53,30.png,1392,841
w/l,73,155,85,24,30.png,1392,841
player,133,201,46,20,30.png,1392,841
class,78,194,46,46,30.png,1392,841
player,134,247,72,23,30.png,1392,841
class,79,240,46,46,30.png,1392,841
player,133,295,154,18,30.png,1392,841
class,78,288,46,46,30.png,1392,841
player,133,342,75,21,30.png,1392,841
class,78,335,46,46,30.png,1392,841
player,133,389,81,18,30.png,1392,841
class,78,382,46,46,30.png,1392,841
player,134,436,95,18,30.png,1392,841
class,79,429,46,46,30.png,1392,841
w/l,74,483,79,20,30.png,1392,841
player,133,530,68,21,30.png,1392,841
class,78,523,46,46,30.png,1392,841
player,133,577,89,18,30.png,1392,841
class,78,570,46,46,30.png,1392,841
player,133,623,48,18,30.png,1392,841
class,78,616,46,46,30.png,1392,841
player,133,670,89,21,30.png,1392,841
class,78,663,46,46,30.png,1392,841
player,133,717,40,18,30.png,1392,841
class,78,710,46,46,30.png,1392,841
