label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,21,20,155,42,159.png,1166,697
w/l,60,127,72,20,159.png,1166,697
player,111,163,37,19,159.png,1166,697
class,65,157,38,38,159.png,1166,697
player,110,204,59,16,159.png,1166,697
class,64,198,38,38,159.png,1166,697
player,110,242,56,18,159.png,1166,697
class,64,236,38,38,159.png,1166,697
player,110,281,64,17,159.png,1166,697
class,64,275,38,38,159.png,1166,697
player,110,320,103,17,159.png,1166,697
class,64,314,38,38,159.png,1166,697
player,110,361,130,16,159.png,1166,697
class,64,355,38,38,159.png,1166,697
w/l,60,400,68,18,159.png,1166,697
player,110,438,33,17,159.png,1166,697
class,64,432,38,38,159.png,1166,697
player,110,477,107,20,159.png,1166,697
class,64,471,38,38,159.png,1166,697
player,110,516,53,17,159.png,1166,697
class,64,510,38,38,159.png,1166,697
player,111,555,113,17,159.png,1166,697
class,65,549,38,38,159.png,1166,697
player,110,594,51,17,159.png,1166,697
class,64,588,38,38,159.png,1166,697
