label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,14,16,164,49,115.png,1184,633
w/l,58,129,73,21,115.png,1184,633
player,109,168,131,18,115.png,1184,633
class,62,162,39,39,115.png,1184,633
player,109,208,38,17,115.png,1184,633
class,62,202,39,39,115.png,1184,633
player,109,247,65,17,115.png,1184,633
class,62,241,39,39,115.png,1184,633
player,109,287,56,17,115.png,1184,633
class,62,281,39,39,115.png,1184,633
player,108,328,71,16,115.png,1184,633
class,61,322,39,39,115.png,1184,633
player,109,368,115,16,115.png,1184,633
class,62,362,39,39,115.png,1184,633
w/l,58,407,69,18,115.png,1184,633
player,109,446,83,18,115.png,1184,633
class,62,440,39,39,115.png,1184,633
player,109,486,105,18,115.png,1184,633
class,62,480,39,39,115.png,1184,633
player,109,525,69,17,115.png,1184,633
class,62,519,39,39,115.png,1184,633
