label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,19,22,162,48,189.png,1172,630
w/l,64,134,72,20,189.png,1172,630
player,113,171,112,18,189.png,1172,630
class,67,165,39,39,189.png,1172,630
player,113,210,57,17,189.png,1172,630
class,67,204,39,39,189.png,1172,630
player,113,249,134,18,189.png,1172,630
class,67,243,39,39,189.png,1172,630
player,113,288,85,18,189.png,1172,630
class,67,282,39,39,189.png,1172,630
player,112,327,81,17,189.png,1172,630
class,66,321,39,39,189.png,1172,630
w/l,64,368,68,18,189.png,1172,630
player,113,406,56,18,189.png,1172,630
class,67,400,39,39,189.png,1172,630
player,112,445,118,20,189.png,1172,630
class,66,439,39,39,189.png,1172,630
player,113,484,62,18,189.png,1172,630
class,67,478,39,39,189.png,1172,630
player,113,523,110,17,189.png,1172,630
class,67,517,39,39,189.png,1172,630
