label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,15,15,162,48,297.png,1174,470
w/l,58,129,79,23,297.png,1174,470
player,108,165,119,21,297.png,1174,470
class,62,159,39,39,297.png,1174,470
player,109,207,61,19,297.png,1174,470
class,63,201,39,39,297.png,1174,470
player,109,245,114,20,297.png,1174,470
class,63,239,39,39,297.png,1174,470
player,109,286,77,18,297.png,1174,470
class,63,280,39,39,297.png,1174,470
w/l,58,326,74,19,297.png,1174,470
player,108,363,65,22,297.png,1174,470
class,62,357,39,39,297.png,1174,470
