label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,20,18,163,47,56.png,1188,667
w/l,62,129,73,21,56.png,1188,667
player,113,169,116,16,56.png,1188,667
class,66,163,39,39,56.png,1188,667
player,113,209,39,16,56.png,1188,667
class,66,203,39,39,56.png,1188,667
player,113,247,97,20,56.png,1188,667
class,66,241,39,39,56.png,1188,667
player,113,287,55,17,56.png,1188,667
class,66,281,39,39,56.png,1188,667
player,113,328,57,16,56.png,1188,667
class,66,322,39,39,56.png,1188,667
player,113,368,106,18,56.png,1188,667
class,66,362,39,39,56.png,1188,667
w/l,62,407,69,18,56.png,1188,667
player,113,446,43,20,56.png,1188,667
class,66,440,39,39,56.png,1188,667
player,113,487,57,19,56.png,1188,667
class,66,481,39,39,56.png,1188,667
player,113,526,47,17,56.png,1188,667
class,66,520,39,39,56.png,1188,667
player,113,565,38,17,56.png,1188,667
class,66,559,39,39,56.png,1188,667
