label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,16,19,111,30,180.png,822,388
w/l,43,94,57,17,180.png,822,388
player,78,118,70,18,180.png,822,388
class,46,114,27,27,180.png,822,388
player,78,148,80,15,180.png,822,388
class,46,144,27,27,180.png,822,388
player,78,174,78,18,180.png,822,388
class,46,170,27,27,180.png,822,388
player,78,202,101,17,180.png,822,388
class,46,198,27,27,180.png,822,388
player,79,230,78,15,180.png,822,388
class,47,226,27,27,180.png,822,388
w/l,44,259,52,15,180.png,822,388
player,78,284,67,16,180.png,822,388
class,46,280,27,27,180.png,822,388
player,79,312,81,16,180.png,822,388
class,47,308,27,27,180.png,822,388
