label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,21,19,164,49,178.png,1194,721
w/l,65,132,73,21,178.png,1194,721
player,116,171,131,18,178.png,1194,721
class,69,165,39,39,178.png,1194,721
player,116,211,132,20,178.png,1194,721
class,69,205,39,39,178.png,1194,721
player,116,251,146,20,178.png,1194,721
class,69,245,39,39,178.png,1194,721
player,116,291,71,17,178.png,1194,721
class,69,285,39,39,178.png,1194,721
player,116,330,43,18,178.png,1194,721
class,69,324,39,39,178.png,1194,721
w/l,65,371,69,18,178.png,1194,721
player,115,410,78,18,178.png,1194,721
class,68,404,39,39,178.png,1194,721
player,116,448,51,20,178.png,1194,721
class,69,442,39,39,178.png,1194,721
player,116,490,71,16,178.png,1194,721
class,69,484,39,39,178.png,1194,721
player,116,530,34,16,178.png,1194,721
class,69,524,39,39,178.png,1194,721
player,116,568,52,18,178.png,1194,721
class,69,562,39,39,178.png,1194,721
player,116,608,94,17,178.png,1194,721
class,69,602,39,39,178.png,1194,721
