label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,16,18,172,51,310.png,1255,623
w/l,63,139,84,24,310.png,1255,623
player,117,179,117,24,310.png,1255,623
class,67,173,41,41,310.png,1255,623
player,117,221,157,21,310.png,1255,623
class,67,215,41,41,310.png,1255,623
player,117,263,186,24,310.png,1255,623
class,67,257,41,41,310.png,1255,623
player,117,306,97,21,310.png,1255,623
class,67,300,41,41,310.png,1255,623
player,117,348,135,21,310.png,1255,623
class,67,342,41,41,310.png,1255,623
w/l,64,392,77,20,310.png,1255,623
player,116,432,73,21,310.png,1255,623
class,66,426,41,41,310.png,1255,623
player,117,475,128,19,310.png,1255,623
class,67,469,41,41,310.png,1255,623
player,117,517,63,24,310.png,1255,623
class,67,511,41,41,310.png,1255,623
