label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,16,17,162,48,243.png,1172,590
w/l,60,129,72,21,243.png,1172,590
player,110,167,90,20,243.png,1172,590
class,64,161,39,39,243.png,1172,590
player,110,208,119,16,243.png,1172,590
class,64,202,39,39,243.png,1172,590
player,110,246,130,20,243.png,1172,590
class,64,240,39,39,243.png,1172,590
player,110,287,87,19,243.png,1172,590
class,64,281,39,39,243.png,1172,590
player,110,325,74,17,243.png,1172,590
class,64,319,39,39,243.png,1172,590
w/l,60,365,68,18,243.png,1172,590
player,110,404,59,18,243.png,1172,590
class,64,398,39,39,243.png,1172,590
player,110,444,43,18,243.png,1172,590
class,64,438,39,39,243.png,1172,590
player,110,484,131,19,243.png,1172,590
class,64,478,39,39,243.png,1172,590
