label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,14,13,160,46,193.png,1172,695
w/l,53,123,73,21,193.png,1172,695
player,104,162,104,17,193.png,1172,695
class,58,156,39,39,193.png,1172,695
player,104,203,132,19,193.png,1172,695
class,58,197,39,39,193.png,1172,695
player,104,242,34,20,193.png,1172,695
class,58,236,39,39,193.png,1172,695
player,104,282,115,16,193.png,1172,695
class,58,276,39,39,193.png,1172,695
player,104,321,55,17,193.png,1172,695
class,58,315,39,39,193.png,1172,695
w/l,53,362,69,18,193.png,1172,695
player,104,401,115,17,193.png,1172,695
class,58,395,39,39,193.png,1172,695
player,104,440,92,20,193.png,1172,695
class,58,434,39,39,193.png,1172,695
player,104,481,80,16,193.png,1172,695
class,58,475,39,39,193.png,1172,695
player,104,520,72,20,193.png,1172,695
class,58,514,39,39,193.png,1172,695
player,104,559,57,20,193.png,1172,695
class,58,553,39,39,193.png,1172,695
player,104,600,118,18,193.png,1172,695
class,58,594,39,39,193.png,1172,695
