label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,25,22,154,42,308.png,1180,670
w/l,60,128,73,21,308.png,1180,670
player,111,167,80,21,308.png,1180,670
class,64,161,39,39,308.png,1180,670
player,111,207,49,17,308.png,1180,670
class,64,201,39,39,308.png,1180,670
player,111,247,72,18,308.png,1180,670
class,64,241,39,39,308.png,1180,670
player,111,287,57,17,308.png,1180,670
class,64,281,39,39,308.png,1180,670
player,111,326,141,18,308.png,1180,670
class,64,320,39,39,308.png,1180,670
w/l,60,367,69,18,308.png,1180,670
player,110,406,58,18,308.png,1180,670
class,63,400,39,39,308.png,1180,670
player,111,445,50,17,308.png,1180,670
class,64,439,39,39,308.png,1180,670
player,111,485,61,20,308.png,1180,670
class,64,479,39,39,308.png,1180,670
player,111,526,43,18,308.png,1180,670
class,64,520,39,39,308.png,1180,670
player,111,564,111,17,308.png,1180,670
class,64,558,39,39,308.png,1180,670
