label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,16,20,162,47,146.png,1178,514
w/l,57,131,73,21,146.png,1178,514
player,108,169,131,17,146.png,1178,514
class,61,163,39,39,146.png,1178,514
player,108,209,82,19,146.png,1178,514
class,61,203,39,39,146.png,1178,514
player,108,249,122,17,146.png,1178,514
class,61,243,39,39,146.png,1178,514
player,108,289,34,20,146.png,1178,514
class,61,283,39,39,146.png,1178,514
player,108,328,55,17,146.png,1178,514
class,61,322,39,39,146.png,1178,514
w/l,57,369,69,18,146.png,1178,514
player,109,409,94,18,146.png,1178,514
class,62,403,39,39,146.png,1178,514
