label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,18,21,155,42,320.png,1160,697
w/l,57,128,72,20,320.png,1160,697
player,107,165,74,18,320.png,1160,697
class,61,159,38,38,320.png,1160,697
player,107,204,64,17,320.png,1160,697
class,61,198,38,38,320.png,1160,697
player,107,244,91,19,320.png,1160,697
class,61,238,38,38,320.png,1160,697
player,107,283,39,16,320.png,1160,697
class,61,277,38,38,320.png,1160,697
player,108,322,61,19,320.png,1160,697
class,62,316,38,38,320.png,1160,697
player,107,361,109,17,320.png,1160,697
class,61,355,38,38,320.png,1160,697
w/l,57,401,68,18,320.png,1160,697
player,107,439,67,17,320.png,1160,697
class,61,433,38,38,320.png,1160,697
player,107,478,117,17,320.png,1160,697
class,61,472,38,38,320.png,1160,697
player,107,517,66,17,320.png,1160,697
class,61,511,38,38,320.png,1160,697
player,107,556,100,19,320.png,1160,697
class,61,550,38,38,320.png,1160,697
player,107,595,55,17,320.png,1160,697
class,61,589,38,38,320.png,1160,697
