label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,13,13,120,32,265.png,887,471
w/l,45,93,55,17,265.png,887,471
player,82,120,47,18,265.png,887,471
class,47,116,29,29,265.png,887,471
player,82,152,40,15,265.png,887,471
class,47,148,29,29,265.png,887,471
player,82,181,107,17,265.png,887,471
class,47,177,29,29,265.png,887,471
player,82,212,62,16,265.png,887,471
class,47,208,29,29,265.png,887,471
player,82,242,84,16,265.png,887,471
class,47,238,29,29,265.png,887,471
player,82,271,86,15,265.png,887,471
class,47,267,29,29,265.png,887,471
w/l,45,303,52,15,265.png,887,471
player,82,331,51,17,265.png,887,471
class,47,327,29,29,265.png,887,471
player,82,362,62,16,265.png,887,471
class,47,358,29,29,265.png,887,471
player,83,392,42,16,265.png,887,471
class,48,388,29,29,265.png,887,471
