label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,12,20,159,49,43.png,1168,709
w/l,51,133,73,21,43.png,1168,709
player,101,172,70,21,43.png,1168,709
class,55,166,38,38,43.png,1168,709
player,102,212,143,20,43.png,1168,709
class,56,206,38,38,43.png,1168,709
player,102,252,87,20,43.png,1168,709
class,56,246,38,38,43.png,1168,709
player,102,292,77,19,43.png,1168,709
class,56,286,38,38,43.png,1168,709
player,101,331,102,18,43.png,1168,709
class,55,325,38,38,43.png,1168,709
player,102,372,131,18,43.png,1168,709
class,56,366,38,38,43.png,1168,709
w/l,51,412,69,18,43.png,1168,709
player,102,450,88,19,43.png,1168,709
class,56,444,38,38,43.png,1168,709
player,102,490,61,18,43.png,1168,709
class,56,484,38,38,43.png,1168,709
player,102,531,34,16,43.png,1168,709
class,56,525,38,38,43.png,1168,709
player,102,569,77,18,43.png,1168,709
class,56,563,38,38,43.png,1168,709
player,102,610,45,19,43.png,1168,709
class,56,604,38,38,43.png,1168,709
