label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,26,24,188,53,69.png,1394,840
w/l,72,155,85,24,69.png,1394,840
player,132,202,84,18,69.png,1394,840
class,77,195,46,46,69.png,1394,840
player,133,248,23,22,69.png,1394,840
class,78,241,46,46,69.png,1394,840
player,132,295,72,18,69.png,1394,840
class,77,288,46,46,69.png,1394,840
player,132,342,52,21,69.png,1394,840
class,77,335,46,46,69.png,1394,840
player,132,389,75,21,69.png,1394,840
class,77,382,46,46,69.png,1394,840
player,133,436,237,20,69.png,1394,840
class,78,429,46,46,69.png,1394,840
w/l,73,483,79,20,69.png,1394,840
player,133,529,134,22,69.png,1394,840
class,78,522,46,46,69.png,1394,840
player,132,576,60,22,69.png,1394,840
class,77,569,46,46,69.png,1394,840
player,133,624,123,22,69.png,1394,840
class,78,617,46,46,69.png,1394,840
player,132,670,128,22,69.png,1394,840
class,77,663,46,46,69.png,1394,840
player,132,716,86,23,69.png,1394,840
class,77,709,46,46,69.png,1394,840
