label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,21,33,215,58,235.png,1592,966
w/l,78,180,97,27,235.png,1592,966
player,146,233,102,25,235.png,1592,966
class,83,225,53,53,235.png,1592,966
player,146,288,106,21,235.png,1592,966
class,83,280,53,53,235.png,1592,966
player,146,342,99,24,235.png,1592,966
class,83,334,53,53,235.png,1592,966
player,146,396,82,24,235.png,1592,966
class,83,388,53,53,235.png,1592,966
player,146,448,106,25,235.png,1592,966
class,83,440,53,53,235.png,1592,966
player,146,503,127,23,235.png,1592,966
class,83,495,53,53,235.png,1592,966
w/l,78,557,91,22,235.png,1592,966
player,146,611,160,23,235.png,1592,966
class,83,603,53,53,235.png,1592,966
player,146,665,50,21,235.png,1592,966
class,83,657,53,53,235.png,1592,966
player,146,718,134,24,235.png,1592,966
class,83,710,53,53,235.png,1592,966
player,146,771,105,22,235.png,1592,966
class,83,763,53,53,235.png,1592,966
player,146,826,51,20,235.png,1592,966
class,83,818,53,53,235.png,1592,966
