label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,15,12,160,47,248.png,1165,580
w/l,57,123,72,21,248.png,1165,580
player,107,161,90,20,248.png,1165,580
class,61,155,38,38,248.png,1165,580
player,107,201,130,20,248.png,1165,580
class,61,195,38,38,248.png,1165,580
player,107,240,100,18,248.png,1165,580
class,61,234,38,38,248.png,1165,580
player,107,281,87,19,248.png,1165,580
class,61,275,38,38,248.png,1165,580
player,107,319,74,17,248.png,1165,580
class,61,313,38,38,248.png,1165,580
w/l,57,359,68,18,248.png,1165,580
player,107,398,59,18,248.png,1165,580
class,61,392,38,38,248.png,1165,580
player,107,438,43,18,248.png,1165,580
class,61,432,38,38,248.png,1165,580
player,108,477,125,17,248.png,1165,580
class,62,471,38,38,248.png,1165,580
