label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,43,30,99,24,232.png,1260,759
w/l,66,138,77,23,232.png,1260,759
player,121,180,173,21,232.png,1260,759
class,71,174,42,42,232.png,1260,759
player,120,222,66,18,232.png,1260,759
class,70,216,42,42,232.png,1260,759
player,120,264,63,21,232.png,1260,759
class,70,258,42,42,232.png,1260,759
player,121,306,135,20,232.png,1260,759
class,71,300,42,42,232.png,1260,759
player,120,349,78,18,232.png,1260,759
class,70,343,42,42,232.png,1260,759
player,121,391,124,18,232.png,1260,759
class,71,385,42,42,232.png,1260,759
w/l,66,433,73,20,232.png,1260,759
player,121,475,101,21,232.png,1260,759
class,71,469,42,42,232.png,1260,759
player,120,517,148,21,232.png,1260,759
class,70,511,42,42,232.png,1260,759
player,120,560,114,18,232.png,1260,759
class,70,554,42,42,232.png,1260,759
player,120,602,98,21,232.png,1260,759
class,70,596,42,42,232.png,1260,759
player,120,644,84,18,232.png,1260,759
class,70,638,42,42,232.png,1260,759
