label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,13,16,110,29,19.png,788,471
w/l,43,86,49,16,19.png,788,471
player,76,112,54,15,19.png,788,471
class,45,108,26,26,19.png,788,471
player,77,139,58,13,19.png,788,471
class,46,135,26,26,19.png,788,471
player,77,166,40,13,19.png,788,471
class,46,162,26,26,19.png,788,471
player,76,192,38,13,19.png,788,471
class,45,188,26,26,19.png,788,471
player,76,219,45,13,19.png,788,471
class,45,215,26,26,19.png,788,471
w/l,43,246,47,13,19.png,788,471
player,76,271,53,15,19.png,788,471
class,45,267,26,26,19.png,788,471
player,77,297,50,14,19.png,788,471
class,46,293,26,26,19.png,788,471
player,76,324,69,13,19.png,788,471
class,45,320,26,26,19.png,788,471
player,76,351,56,14,19.png,788,471
class,45,347,26,26,19.png,788,471
player,76,377,44,14,19.png,788,471
class,45,373,26,26,19.png,788,471
player,77,403,81,13,19.png,788,471
class,46,399,26,26,19.png,788,471
