label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,24,26,172,51,214.png,1263,639
w/l,71,147,84,24,214.png,1263,639
player,125,187,117,24,214.png,1263,639
class,75,181,42,42,214.png,1263,639
player,125,229,157,21,214.png,1263,639
class,75,223,42,42,214.png,1263,639
player,125,271,186,24,214.png,1263,639
class,75,265,42,42,214.png,1263,639
player,125,314,97,21,214.png,1263,639
class,75,308,42,42,214.png,1263,639
player,125,356,135,21,214.png,1263,639
class,75,350,42,42,214.png,1263,639
w/l,72,400,77,20,214.png,1263,639
player,124,440,73,21,214.png,1263,639
class,74,434,42,42,214.png,1263,639
player,125,482,168,21,214.png,1263,639
class,75,476,42,42,214.png,1263,639
player,125,526,105,19,214.png,1263,639
class,75,520,42,42,214.png,1263,639
