label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,15,15,111,30,55.png,824,359
w/l,43,91,56,16,55.png,824,359
player,77,115,70,18,55.png,824,359
class,45,111,27,27,55.png,824,359
player,78,144,62,15,55.png,824,359
class,46,140,27,27,55.png,824,359
player,78,172,80,17,55.png,824,359
class,46,168,27,27,55.png,824,359
player,77,199,44,16,55.png,824,359
class,45,195,27,27,55.png,824,359
player,78,227,74,14,55.png,824,359
class,46,223,27,27,55.png,824,359
w/l,43,256,52,15,55.png,824,359
player,78,282,81,15,55.png,824,359
class,46,278,27,27,55.png,824,359
