label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,20,20,169,45,144.png,1255,752
w/l,65,135,77,21,144.png,1255,752
player,119,175,139,19,144.png,1255,752
class,69,169,41,41,144.png,1255,752
player,119,218,64,17,144.png,1255,752
class,69,212,41,41,144.png,1255,752
player,120,260,21,20,144.png,1255,752
class,70,254,41,41,144.png,1255,752
player,119,301,98,21,144.png,1255,752
class,69,295,41,41,144.png,1255,752
player,118,345,94,19,144.png,1255,752
class,68,339,41,41,144.png,1255,752
player,120,387,92,17,144.png,1255,752
class,70,381,41,41,144.png,1255,752
w/l,65,430,73,18,144.png,1255,752
player,119,471,92,20,144.png,1255,752
class,69,465,41,41,144.png,1255,752
player,120,512,64,19,144.png,1255,752
class,70,506,41,41,144.png,1255,752
player,119,555,47,20,144.png,1255,752
class,69,549,41,41,144.png,1255,752
player,119,598,48,17,144.png,1255,752
class,69,592,41,41,144.png,1255,752
player,119,640,72,20,144.png,1255,752
class,69,634,41,41,144.png,1255,752
