label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,13,14,153,41,219.png,1122,669
w/l,52,118,76,23,219.png,1122,669
player,100,154,97,21,219.png,1122,669
class,56,149,37,37,219.png,1122,669
player,100,193,53,21,219.png,1122,669
class,56,188,37,37,219.png,1122,669
player,100,230,88,20,219.png,1122,669
class,56,225,37,37,219.png,1122,669
player,100,270,63,18,219.png,1122,669
class,56,265,37,37,219.png,1122,669
player,100,306,88,23,219.png,1122,669
class,56,301,37,37,219.png,1122,669
player,101,347,98,17,219.png,1122,669
class,57,342,37,37,219.png,1122,669
w/l,52,385,71,19,219.png,1122,669
player,100,422,76,22,219.png,1122,669
class,56,417,37,37,219.png,1122,669
player,100,460,62,19,219.png,1122,669
class,56,455,37,37,219.png,1122,669
player,100,498,78,18,219.png,1122,669
class,56,493,37,37,219.png,1122,669
player,100,535,55,20,219.png,1122,669
class,56,530,37,37,219.png,1122,669
player,100,574,61,21,219.png,1122,669
class,56,569,37,37,219.png,1122,669
