label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,13,14,161,48,221.png,1183,592
w/l,54,126,73,21,221.png,1183,592
player,105,165,91,20,221.png,1183,592
class,58,159,39,39,221.png,1183,592
player,105,206,121,16,221.png,1183,592
class,58,200,39,39,221.png,1183,592
player,104,245,141,20,221.png,1183,592
class,57,239,39,39,221.png,1183,592
player,105,285,75,18,221.png,1183,592
class,58,279,39,39,221.png,1183,592
player,104,325,102,18,221.png,1183,592
class,57,319,39,39,221.png,1183,592
w/l,54,366,69,18,221.png,1183,592
player,105,405,48,18,221.png,1183,592
class,58,399,39,39,221.png,1183,592
player,104,445,49,20,221.png,1183,592
class,57,439,39,39,221.png,1183,592
player,105,485,112,17,221.png,1183,592
class,58,479,39,39,221.png,1183,592
