label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,13,13,162,49,90.png,1172,550
w/l,56,126,73,21,90.png,1172,550
player,105,166,50,17,90.png,1172,550
class,59,160,39,39,90.png,1172,550
player,106,205,87,20,90.png,1172,550
class,60,199,39,39,90.png,1172,550
player,106,244,56,20,90.png,1172,550
class,60,238,39,39,90.png,1172,550
player,106,284,89,20,90.png,1172,550
class,60,278,39,39,90.png,1172,550
player,106,324,88,17,90.png,1172,550
class,60,318,39,39,90.png,1172,550
w/l,56,364,69,18,90.png,1172,550
player,106,402,136,21,90.png,1172,550
class,60,396,39,39,90.png,1172,550
player,106,443,48,17,90.png,1172,550
class,60,437,39,39,90.png,1172,550
