label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,18,25,169,45,38.png,1254,755
w/l,63,140,77,21,38.png,1254,755
player,117,180,65,19,38.png,1254,755
class,67,174,41,41,38.png,1254,755
player,117,223,101,20,38.png,1254,755
class,67,217,41,41,38.png,1254,755
player,118,265,21,20,38.png,1254,755
class,68,259,41,41,38.png,1254,755
player,117,307,68,20,38.png,1254,755
class,67,301,41,41,38.png,1254,755
player,117,350,70,20,38.png,1254,755
class,67,344,41,41,38.png,1254,755
player,117,392,133,20,38.png,1254,755
class,67,386,41,41,38.png,1254,755
w/l,63,435,73,18,38.png,1254,755
player,117,476,45,20,38.png,1254,755
class,67,470,41,41,38.png,1254,755
player,117,518,137,18,38.png,1254,755
class,67,512,41,41,38.png,1254,755
player,117,560,53,17,38.png,1254,755
class,67,554,41,41,38.png,1254,755
player,117,603,80,20,38.png,1254,755
class,67,597,41,41,38.png,1254,755
player,117,644,116,21,38.png,1254,755
class,67,638,41,41,38.png,1254,755
