label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,21,19,172,51,23.png,1261,677
w/l,68,139,77,21,23.png,1261,677
player,122,179,83,19,23.png,1261,677
class,72,173,42,42,23.png,1261,677
player,122,222,58,20,23.png,1261,677
class,72,216,42,42,23.png,1261,677
player,122,264,35,18,23.png,1261,677
class,72,258,42,42,23.png,1261,677
player,122,307,84,20,23.png,1261,677
class,72,301,42,42,23.png,1261,677
player,121,349,102,20,23.png,1261,677
class,71,343,42,42,23.png,1261,677
w/l,68,392,73,18,23.png,1261,677
player,122,434,39,17,23.png,1261,677
class,72,428,42,42,23.png,1261,677
player,122,475,127,20,23.png,1261,677
class,72,469,42,42,23.png,1261,677
player,122,517,48,17,23.png,1261,677
class,72,511,42,42,23.png,1261,677
player,122,560,91,20,23.png,1261,677
class,72,554,42,42,23.png,1261,677
