label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,29,22,165,46,258.png,1261,712
w/l,69,137,77,21,258.png,1261,712
player,123,177,70,19,258.png,1261,712
class,73,171,42,42,258.png,1261,712
player,123,220,106,20,258.png,1261,712
class,73,214,42,42,258.png,1261,712
player,122,261,100,21,258.png,1261,712
class,72,255,42,42,258.png,1261,712
player,122,305,125,17,258.png,1261,712
class,72,299,42,42,258.png,1261,712
player,123,347,116,20,258.png,1261,712
class,73,341,42,42,258.png,1261,712
w/l,69,390,73,18,258.png,1261,712
player,122,430,82,21,258.png,1261,712
class,72,424,42,42,258.png,1261,712
player,123,473,65,20,258.png,1261,712
class,73,467,42,42,258.png,1261,712
player,123,515,107,20,258.png,1261,712
class,73,509,42,42,258.png,1261,712
player,123,558,40,20,258.png,1261,712
class,73,552,42,42,258.png,1261,712
player,123,600,104,17,258.png,1261,712
class,73,594,42,42,258.png,1261,712
