label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,27,23,156,43,161.png,1188,715
w/l,64,130,73,21,161.png,1188,715
player,115,168,120,20,161.png,1188,715
class,68,162,39,39,161.png,1188,715
player,115,207,96,21,161.png,1188,715
class,68,201,39,39,161.png,1188,715
player,115,248,123,20,161.png,1188,715
class,68,242,39,39,161.png,1188,715
player,115,287,55,17,161.png,1188,715
class,68,281,39,39,161.png,1188,715
player,114,327,45,21,161.png,1188,715
class,67,321,39,39,161.png,1188,715
w/l,64,368,69,18,161.png,1188,715
player,114,407,61,17,161.png,1188,715
class,67,401,39,39,161.png,1188,715
player,116,446,84,18,161.png,1188,715
class,69,440,39,39,161.png,1188,715
player,115,486,70,18,161.png,1188,715
class,68,480,39,39,161.png,1188,715
player,115,527,53,16,161.png,1188,715
class,68,521,39,39,161.png,1188,715
player,115,566,104,17,161.png,1188,715
class,68,560,39,39,161.png,1188,715
player,116,605,146,17,161.png,1188,715
class,69,599,39,39,161.png,1188,715
