label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,36,20,94,30,18.png,1187,704
w/l,59,123,74,21,18.png,1187,704
player,109,160,118,21,18.png,1187,704
class,62,154,39,39,18.png,1187,704
player,110,202,76,17,18.png,1187,704
class,63,196,39,39,18.png,1187,704
player,109,241,78,22,18.png,1187,704
class,62,235,39,39,18.png,1187,704
player,107,275,81,25,18.png,1187,704
class,60,269,39,39,18.png,1187,704
player,109,312,135,29,18.png,1187,704
class,62,306,39,39,18.png,1187,704
player,110,360,111,20,18.png,1187,704
class,63,354,39,39,18.png,1187,704
w/l,58,401,71,20,18.png,1187,704
player,111,439,80,18,18.png,1187,704
class,64,433,39,39,18.png,1187,704
player,111,480,55,19,18.png,1187,704
class,64,474,39,39,18.png,1187,704
player,108,520,109,18,18.png,1187,704
class,61,514,39,39,18.png,1187,704
player,108,558,109,20,18.png,1187,704
class,61,552,39,39,18.png,1187,704
player,110,598,61,21,18.png,1187,704
class,63,592,39,39,18.png,1187,704
