label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,16,24,163,44,296.png,1214,614
w/l,58,136,75,21,296.png,1214,614
player,110,176,76,18,296.png,1214,614
class,62,170,40,40,296.png,1214,614
player,110,217,63,20,296.png,1214,614
class,62,211,40,40,296.png,1214,614
player,109,257,123,18,296.png,1214,614
class,61,251,40,40,296.png,1214,614
player,111,298,64,17,296.png,1214,614
class,63,292,40,40,296.png,1214,614
player,110,339,86,17,296.png,1214,614
class,62,333,40,40,296.png,1214,614
player,110,381,121,18,296.png,1214,614
class,62,375,40,40,296.png,1214,614
w/l,58,422,71,18,296.png,1214,614
player,110,462,101,20,296.png,1214,614
class,62,456,40,40,296.png,1214,614
player,110,503,70,20,296.png,1214,614
class,62,497,40,40,296.png,1214,614
