label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,19,20,128,34,3.png,948,476
w/l,52,106,65,20,3.png,948,476
player,92,137,63,16,3.png,948,476
class,55,133,31,31,3.png,948,476
player,93,169,71,16,3.png,948,476
class,56,165,31,31,3.png,948,476
player,92,200,104,19,3.png,948,476
class,55,196,31,31,3.png,948,476
player,93,232,106,16,3.png,948,476
class,56,228,31,31,3.png,948,476
player,92,263,116,17,3.png,948,476
class,55,259,31,31,3.png,948,476
w/l,53,295,60,17,3.png,948,476
player,92,326,53,17,3.png,948,476
class,55,322,31,31,3.png,948,476
player,92,357,63,17,3.png,948,476
class,55,353,31,31,3.png,948,476
player,93,390,140,15,3.png,948,476
class,56,386,31,31,3.png,948,476
