label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,21,22,159,43,233.png,1188,555
w/l,62,130,73,21,233.png,1188,555
player,113,169,121,18,233.png,1188,555
class,66,163,39,39,233.png,1188,555
player,113,208,57,17,233.png,1188,555
class,66,202,39,39,233.png,1188,555
player,113,249,38,19,233.png,1188,555
class,66,243,39,39,233.png,1188,555
player,113,288,47,18,233.png,1188,555
class,66,282,39,39,233.png,1188,555
player,113,329,108,16,233.png,1188,555
class,66,323,39,39,233.png,1188,555
w/l,62,368,69,18,233.png,1188,555
player,113,407,79,17,233.png,1188,555
class,66,401,39,39,233.png,1188,555
player,113,447,79,20,233.png,1188,555
class,66,441,39,39,233.png,1188,555
