label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,15,18,166,44,184.png,1225,687
w/l,59,130,75,21,184.png,1225,687
player,111,169,116,19,184.png,1225,687
class,62,163,40,40,184.png,1225,687
player,110,212,138,19,184.png,1225,687
class,61,206,40,40,184.png,1225,687
player,111,253,82,18,184.png,1225,687
class,62,247,40,40,184.png,1225,687
player,110,294,141,20,184.png,1225,687
class,61,288,40,40,184.png,1225,687
w/l,59,337,71,18,184.png,1225,687
player,111,377,108,17,184.png,1225,687
class,62,371,40,40,184.png,1225,687
player,111,417,84,19,184.png,1225,687
class,62,411,40,40,184.png,1225,687
player,111,458,71,18,184.png,1225,687
class,62,452,40,40,184.png,1225,687
player,112,502,114,19,184.png,1225,687
class,63,496,40,40,184.png,1225,687
player,112,542,112,18,184.png,1225,687
class,63,536,40,40,184.png,1225,687
player,112,583,115,17,184.png,1225,687
class,63,577,40,40,184.png,1225,687
