label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,19,21,158,43,195.png,1179,473
w/l,59,129,73,21,195.png,1179,473
player,109,168,57,19,195.png,1179,473
class,62,162,39,39,195.png,1179,473
player,109,207,69,18,195.png,1179,473
class,62,201,39,39,195.png,1179,473
player,109,247,85,20,195.png,1179,473
class,62,241,39,39,195.png,1179,473
player,109,287,93,19,195.png,1179,473
class,62,281,39,39,195.png,1179,473
w/l,59,327,69,18,195.png,1179,473
player,110,366,102,17,195.png,1179,473
class,63,360,39,39,195.png,1179,473
