label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,21,22,155,42,164.png,1167,697
w/l,60,129,72,20,164.png,1167,697
player,110,166,58,18,164.png,1167,697
class,64,160,38,38,164.png,1167,697
player,110,205,67,17,164.png,1167,697
class,64,199,38,38,164.png,1167,697
player,110,244,141,20,164.png,1167,697
class,64,238,38,38,164.png,1167,697
player,110,283,111,17,164.png,1167,697
class,64,277,38,38,164.png,1167,697
player,110,323,60,16,164.png,1167,697
class,64,317,38,38,164.png,1167,697
player,110,362,109,17,164.png,1167,697
class,64,356,38,38,164.png,1167,697
w/l,60,402,68,18,164.png,1167,697
player,110,441,72,19,164.png,1167,697
class,64,435,38,38,164.png,1167,697
player,110,479,104,19,164.png,1167,697
class,64,473,38,38,164.png,1167,697
player,110,518,81,17,164.png,1167,697
class,64,512,38,38,164.png,1167,697
player,110,557,71,17,164.png,1167,697
class,64,551,38,38,164.png,1167,697
player,111,596,113,20,164.png,1167,697
class,65,590,38,38,164.png,1167,697
