label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,21,22,167,45,217.png,1236,743
w/l,64,136,76,21,217.png,1236,743
player,117,175,74,21,217.png,1236,743
class,68,169,41,41,217.png,1236,743
player,117,218,64,17,217.png,1236,743
class,68,212,41,41,217.png,1236,743
player,117,259,68,17,217.png,1236,743
class,68,253,41,41,217.png,1236,743
player,118,300,58,18,217.png,1236,743
class,69,294,41,41,217.png,1236,743
player,117,341,81,21,217.png,1236,743
class,68,335,41,41,217.png,1236,743
player,117,384,83,17,217.png,1236,743
class,68,378,41,41,217.png,1236,743
w/l,64,426,72,18,217.png,1236,743
player,117,467,73,20,217.png,1236,743
class,68,461,41,41,217.png,1236,743
player,117,508,38,17,217.png,1236,743
class,68,502,41,41,217.png,1236,743
player,117,550,83,20,217.png,1236,743
class,68,544,41,41,217.png,1236,743
player,117,591,82,17,217.png,1236,743
class,68,585,41,41,217.png,1236,743
player,117,633,42,20,217.png,1236,743
class,68,627,41,41,217.png,1236,743
