label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,27,21,158,43,188.png,1192,513
w/l,67,129,73,21,188.png,1192,513
player,118,167,55,21,188.png,1192,513
class,71,161,39,39,188.png,1192,513
player,117,207,77,17,188.png,1192,513
class,70,201,39,39,188.png,1192,513
player,117,248,92,19,188.png,1192,513
class,70,242,39,39,188.png,1192,513
player,117,287,90,17,188.png,1192,513
class,70,281,39,39,188.png,1192,513
player,117,327,93,17,188.png,1192,513
class,70,321,39,39,188.png,1192,513
w/l,67,367,69,18,188.png,1192,513
player,117,406,75,17,188.png,1192,513
class,70,400,39,39,188.png,1192,513
