label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,27,27,154,42,263.png,1185,639
w/l,63,134,73,21,263.png,1185,639
player,113,172,91,20,263.png,1185,639
class,66,166,39,39,263.png,1185,639
player,113,212,130,20,263.png,1185,639
class,66,206,39,39,263.png,1185,639
player,113,252,75,18,263.png,1185,639
class,66,246,39,39,263.png,1185,639
player,113,292,101,17,263.png,1185,639
class,66,286,39,39,263.png,1185,639
player,113,331,109,18,263.png,1185,639
class,66,325,39,39,263.png,1185,639
w/l,63,372,69,18,263.png,1185,639
player,113,412,55,16,263.png,1185,639
class,66,406,39,39,263.png,1185,639
player,112,451,37,17,263.png,1185,639
class,65,445,39,39,263.png,1185,639
player,113,489,49,19,263.png,1185,639
class,66,483,39,39,263.png,1185,639
player,114,531,178,18,263.png,1185,639
class,67,525,39,39,263.png,1185,639
