label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,28,22,150,42,225.png,1174,510
w/l,61,127,72,21,225.png,1174,510
player,111,166,90,20,225.png,1174,510
class,65,160,39,39,225.png,1174,510
player,111,206,119,16,225.png,1174,510
class,65,200,39,39,225.png,1174,510
player,111,245,130,20,225.png,1174,510
class,65,239,39,39,225.png,1174,510
player,111,284,74,17,225.png,1174,510
class,65,278,39,39,225.png,1174,510
w/l,61,324,68,18,225.png,1174,510
player,111,363,59,18,225.png,1174,510
class,65,357,39,39,225.png,1174,510
player,111,403,99,16,225.png,1174,510
class,65,397,39,39,225.png,1174,510
