label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,15,14,160,47,49.png,1152,695
w/l,59,126,77,23,49.png,1152,695
player,108,162,70,20,49.png,1152,695
class,62,156,38,38,49.png,1152,695
player,108,201,87,20,49.png,1152,695
class,62,195,38,38,49.png,1152,695
player,108,240,125,22,49.png,1152,695
class,62,234,38,38,49.png,1152,695
player,108,278,65,20,49.png,1152,695
class,62,272,38,38,49.png,1152,695
player,108,317,128,20,49.png,1152,695
class,62,311,38,38,49.png,1152,695
player,108,357,118,18,49.png,1152,695
class,62,351,38,38,49.png,1152,695
w/l,59,397,72,19,49.png,1152,695
player,108,434,118,19,49.png,1152,695
class,62,428,38,38,49.png,1152,695
player,107,472,105,20,49.png,1152,695
class,61,466,38,38,49.png,1152,695
player,108,511,106,22,49.png,1152,695
class,62,505,38,38,49.png,1152,695
player,108,550,107,19,49.png,1152,695
class,62,544,38,38,49.png,1152,695
player,108,588,112,22,49.png,1152,695
class,62,582,38,38,49.png,1152,695
