label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,18,16,111,30,46.png,827,359
w/l,46,92,56,16,46.png,827,359
player,80,116,51,17,46.png,827,359
class,47,112,27,27,46.png,827,359
player,80,145,70,16,46.png,827,359
class,47,141,27,27,46.png,827,359
player,81,172,83,17,46.png,827,359
class,48,168,27,27,46.png,827,359
player,81,200,120,16,46.png,827,359
class,48,196,27,27,46.png,827,359
w/l,46,229,52,16,46.png,827,359
player,80,255,91,17,46.png,827,359
class,47,251,27,27,46.png,827,359
player,81,283,70,14,46.png,827,359
class,48,279,27,27,46.png,827,359
