label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,14,14,163,49,165.png,1183,709
w/l,57,127,73,21,165.png,1183,709
player,107,166,70,21,165.png,1183,709
class,60,160,39,39,165.png,1183,709
player,108,206,143,20,165.png,1183,709
class,61,200,39,39,165.png,1183,709
player,108,247,53,19,165.png,1183,709
class,61,241,39,39,165.png,1183,709
player,108,285,104,17,165.png,1183,709
class,61,279,39,39,165.png,1183,709
player,108,325,77,20,165.png,1183,709
class,61,319,39,39,165.png,1183,709
player,107,365,112,17,165.png,1183,709
class,60,359,39,39,165.png,1183,709
w/l,57,406,69,18,165.png,1183,709
player,108,444,98,17,165.png,1183,709
class,61,438,39,39,165.png,1183,709
player,108,483,85,18,165.png,1183,709
class,61,477,39,39,165.png,1183,709
player,108,524,88,19,165.png,1183,709
class,61,518,39,39,165.png,1183,709
player,108,563,89,17,165.png,1183,709
class,61,557,39,39,165.png,1183,709
player,108,603,90,20,165.png,1183,709
class,61,597,39,39,165.png,1183,709
