label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,19,13,164,48,24.png,1182,705
w/l,63,125,73,21,24.png,1182,705
player,114,163,37,19,24.png,1182,705
class,67,157,39,39,24.png,1182,705
player,114,204,69,20,24.png,1182,705
class,67,198,39,39,24.png,1182,705
player,114,244,143,20,24.png,1182,705
class,67,238,39,39,24.png,1182,705
player,114,283,63,20,24.png,1182,705
class,67,277,39,39,24.png,1182,705
player,114,323,77,20,24.png,1182,705
class,67,317,39,39,24.png,1182,705
player,113,363,112,17,24.png,1182,705
class,66,357,39,39,24.png,1182,705
w/l,63,404,69,18,24.png,1182,705
player,115,442,90,20,24.png,1182,705
class,68,436,39,39,24.png,1182,705
player,114,481,85,18,24.png,1182,705
class,67,475,39,39,24.png,1182,705
player,114,522,88,19,24.png,1182,705
class,67,516,39,39,24.png,1182,705
player,114,561,89,17,24.png,1182,705
class,67,555,39,39,24.png,1182,705
player,114,602,97,17,24.png,1182,705
class,67,596,39,39,24.png,1182,705
