label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,22,21,172,51,286.png,1263,596
w/l,69,142,84,24,286.png,1263,596
player,123,182,117,24,286.png,1263,596
class,73,176,42,42,286.png,1263,596
player,123,224,157,21,286.png,1263,596
class,73,218,42,42,286.png,1263,596
player,123,267,186,24,286.png,1263,596
class,73,261,42,42,286.png,1263,596
player,123,309,97,21,286.png,1263,596
class,73,303,42,42,286.png,1263,596
player,123,351,135,21,286.png,1263,596
class,73,345,42,42,286.png,1263,596
w/l,70,395,77,20,286.png,1263,596
player,122,435,73,21,286.png,1263,596
class,72,429,42,42,286.png,1263,596
player,123,478,120,22,286.png,1263,596
class,73,472,42,42,286.png,1263,596
