label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,15,18,109,30,185.png,821,385
w/l,43,94,56,17,185.png,821,385
player,77,117,70,19,185.png,821,385
class,45,113,27,27,185.png,821,385
player,77,147,32,16,185.png,821,385
class,45,143,27,27,185.png,821,385
w/l,43,176,52,15,185.png,821,385
player,77,202,78,17,185.png,821,385
class,45,198,27,27,185.png,821,385
player,77,230,50,15,185.png,821,385
class,45,226,27,27,185.png,821,385
player,77,258,59,15,185.png,821,385
class,45,254,27,27,185.png,821,385
player,77,284,86,15,185.png,821,385
class,45,280,27,27,185.png,821,385
player,77,313,50,15,185.png,821,385
class,45,309,27,27,185.png,821,385
