label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,22,23,190,54,151.png,1392,697
w/l,70,154,85,24,151.png,1392,697
player,130,201,112,22,151.png,1392,697
class,75,194,46,46,151.png,1392,697
player,131,247,88,22,151.png,1392,697
class,76,240,46,46,151.png,1392,697
player,130,295,65,18,151.png,1392,697
class,75,288,46,46,151.png,1392,697
player,130,341,78,19,151.png,1392,697
class,75,334,46,46,151.png,1392,697
player,130,387,77,23,151.png,1392,697
class,75,380,46,46,151.png,1392,697
player,131,435,108,18,151.png,1392,697
class,76,428,46,46,151.png,1392,697
w/l,71,482,79,20,151.png,1392,697
player,130,529,121,18,151.png,1392,697
class,75,522,46,46,151.png,1392,697
player,130,575,132,23,151.png,1392,697
class,75,568,46,46,151.png,1392,697
