label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,34,22,92,23,67.png,1173,688
v/d,57,123,107,22,67.png,1173,688
player,108,163,117,18,67.png,1173,688
class,62,157,39,39,67.png,1173,688
player,107,202,77,18,67.png,1173,688
class,61,196,39,39,67.png,1173,688
player,109,242,76,17,67.png,1173,688
class,63,236,39,39,67.png,1173,688
player,109,281,51,17,67.png,1173,688
class,63,275,39,39,67.png,1173,688
player,108,321,132,20,67.png,1173,688
class,62,315,39,39,67.png,1173,688
w/l,57,362,69,18,67.png,1173,688
player,108,401,51,19,67.png,1173,688
class,62,395,39,39,67.png,1173,688
player,109,441,42,18,67.png,1173,688
class,63,435,39,39,67.png,1173,688
player,109,481,109,18,67.png,1173,688
class,63,475,39,39,67.png,1173,688
player,108,521,58,18,67.png,1173,688
class,62,515,39,39,67.png,1173,688
player,108,560,107,19,67.png,1173,688
class,62,554,39,39,67.png,1173,688
player,108,599,111,17,67.png,1173,688
class,62,593,39,39,67.png,1173,688
