label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,39,21,92,24,292.png,1178,658
w/l,61,121,73,23,292.png,1178,658
player,110,162,110,18,292.png,1178,658
class,63,156,39,39,292.png,1178,658
player,112,201,43,20,292.png,1178,658
class,65,195,39,39,292.png,1178,658
player,112,241,63,20,292.png,1178,658
class,65,235,39,39,292.png,1178,658
player,112,280,80,21,292.png,1178,658
class,65,274,39,39,292.png,1178,658
player,113,318,58,21,292.png,1178,658
class,66,312,39,39,292.png,1178,658
player,113,362,102,17,292.png,1178,658
class,66,356,39,39,292.png,1178,658
w/l,62,401,77,29,292.png,1178,658
player,109,435,59,42,292.png,1178,658
class,62,429,39,39,292.png,1178,658
player,104,475,50,23,292.png,1178,658
class,57,469,39,39,292.png,1178,658
player,113,520,115,16,292.png,1178,658
class,66,514,39,39,292.png,1178,658
player,112,559,75,18,292.png,1178,658
class,65,553,39,39,292.png,1178,658
