label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,23,19,160,43,315.png,1198,715
w/l,64,128,73,21,315.png,1198,715
player,115,166,107,21,315.png,1198,715
class,68,160,39,39,315.png,1198,715
player,115,207,130,20,315.png,1198,715
class,68,201,39,39,315.png,1198,715
player,115,247,131,20,315.png,1198,715
class,68,241,39,39,315.png,1198,715
player,115,287,86,17,315.png,1198,715
class,68,281,39,39,315.png,1198,715
player,114,329,51,17,315.png,1198,715
class,67,323,39,39,315.png,1198,715
w/l,64,369,69,18,315.png,1198,715
player,115,408,108,17,315.png,1198,715
class,68,402,39,39,315.png,1198,715
player,115,449,86,16,315.png,1198,715
class,68,443,39,39,315.png,1198,715
player,115,488,95,20,315.png,1198,715
class,68,482,39,39,315.png,1198,715
player,115,528,83,20,315.png,1198,715
class,68,522,39,39,315.png,1198,715
player,115,568,137,20,315.png,1198,715
class,68,562,39,39,315.png,1198,715
player,115,609,102,16,315.png,1198,715
class,68,603,39,39,315.png,1198,715
