label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,20,18,160,46,152.png,1173,707
w/l,61,129,72,21,152.png,1173,707
player,111,168,101,19,152.png,1173,707
class,65,162,39,39,152.png,1173,707
player,111,207,91,17,152.png,1173,707
class,65,201,39,39,152.png,1173,707
player,111,246,47,20,152.png,1173,707
class,65,240,39,39,152.png,1173,707
player,111,285,60,17,152.png,1173,707
class,65,279,39,39,152.png,1173,707
player,111,325,69,20,152.png,1173,707
class,65,319,39,39,152.png,1173,707
w/l,61,365,68,18,152.png,1173,707
player,111,405,103,19,152.png,1173,707
class,65,399,39,39,152.png,1173,707
player,111,443,153,20,152.png,1173,707
class,65,437,39,39,152.png,1173,707
player,111,483,60,16,152.png,1173,707
class,65,477,39,39,152.png,1173,707
player,111,522,42,17,152.png,1173,707
class,65,516,39,39,152.png,1173,707
player,111,561,68,20,152.png,1173,707
class,65,555,39,39,152.png,1173,707
player,111,602,126,18,152.png,1173,707
class,65,596,39,39,152.png,1173,707
