label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,16,17,111,30,87.png,826,471
w/l,44,92,56,18,87.png,826,471
player,78,117,70,18,87.png,826,471
class,45,113,27,27,87.png,826,471
player,78,145,39,17,87.png,826,471
class,45,141,27,27,87.png,826,471
player,78,174,70,16,87.png,826,471
class,45,170,27,27,87.png,826,471
player,78,200,81,17,87.png,826,471
class,45,196,27,27,87.png,826,471
player,78,228,72,17,87.png,826,471
class,45,224,27,27,87.png,826,471
player,79,256,78,14,87.png,826,471
class,46,252,27,27,87.png,826,471
w/l,44,285,52,16,87.png,826,471
player,79,311,99,17,87.png,826,471
class,46,307,27,27,87.png,826,471
player,78,339,50,16,87.png,826,471
class,45,335,27,27,87.png,826,471
player,78,367,42,15,87.png,826,471
class,45,363,27,27,87.png,826,471
player,79,393,102,16,87.png,826,471
class,46,389,27,27,87.png,826,471
