label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,15,14,161,47,249.png,1172,581
w/l,58,125,72,21,249.png,1172,581
player,108,163,90,20,249.png,1172,581
class,62,157,39,39,249.png,1172,581
player,108,203,130,20,249.png,1172,581
class,62,197,39,39,249.png,1172,581
player,108,243,87,19,249.png,1172,581
class,62,237,39,39,249.png,1172,581
player,108,282,74,18,249.png,1172,581
class,62,276,39,39,249.png,1172,581
player,108,321,100,17,249.png,1172,581
class,62,315,39,39,249.png,1172,581
w/l,58,361,68,18,249.png,1172,581
player,108,400,59,18,249.png,1172,581
class,62,394,39,39,249.png,1172,581
player,109,439,62,17,249.png,1172,581
class,63,433,39,39,249.png,1172,581
player,108,479,111,17,249.png,1172,581
class,62,473,39,39,249.png,1172,581
