label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,21,23,158,43,79.png,1185,717
w/l,61,131,73,21,79.png,1185,717
player,111,169,86,18,79.png,1185,717
class,64,163,39,39,79.png,1185,717
player,111,209,69,20,79.png,1185,717
class,64,203,39,39,79.png,1185,717
player,111,249,77,20,79.png,1185,717
class,64,243,39,39,79.png,1185,717
player,111,290,45,16,79.png,1185,717
class,64,284,39,39,79.png,1185,717
player,111,328,85,20,79.png,1185,717
class,64,322,39,39,79.png,1185,717
player,112,369,88,16,79.png,1185,717
class,65,363,39,39,79.png,1185,717
w/l,61,409,69,18,79.png,1185,717
player,111,447,49,20,79.png,1185,717
class,64,441,39,39,79.png,1185,717
player,111,487,90,20,79.png,1185,717
class,64,481,39,39,79.png,1185,717
player,111,527,91,19,79.png,1185,717
class,64,521,39,39,79.png,1185,717
player,111,567,49,18,79.png,1185,717
class,64,561,39,39,79.png,1185,717
player,111,606,119,18,79.png,1185,717
class,64,600,39,39,79.png,1185,717
