label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,19,17,159,43,34.png,1182,705
w/l,60,125,73,21,34.png,1182,705
player,111,164,126,20,34.png,1182,705
class,64,158,39,39,34.png,1182,705
player,111,203,51,17,34.png,1182,705
class,64,197,39,39,34.png,1182,705
player,111,243,96,20,34.png,1182,705
class,64,237,39,39,34.png,1182,705
player,111,282,57,17,34.png,1182,705
class,64,276,39,39,34.png,1182,705
player,111,322,43,18,34.png,1182,705
class,64,316,39,39,34.png,1182,705
w/l,60,363,69,18,34.png,1182,705
player,111,402,54,17,34.png,1182,705
class,64,396,39,39,34.png,1182,705
player,111,441,100,20,34.png,1182,705
class,64,435,39,39,34.png,1182,705
player,111,482,80,19,34.png,1182,705
class,64,476,39,39,34.png,1182,705
player,111,521,87,18,34.png,1182,705
class,64,515,39,39,34.png,1182,705
player,111,561,54,20,34.png,1182,705
class,64,555,39,39,34.png,1182,705
player,111,600,139,18,34.png,1182,705
class,64,594,39,39,34.png,1182,705
