label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,21,25,159,43,96.png,1186,517
w/l,62,133,73,21,96.png,1186,517
player,113,171,130,21,96.png,1186,517
class,66,165,39,39,96.png,1186,517
player,112,211,120,17,96.png,1186,517
class,65,205,39,39,96.png,1186,517
player,113,251,126,18,96.png,1186,517
class,66,245,39,39,96.png,1186,517
player,113,291,79,17,96.png,1186,517
class,66,285,39,39,96.png,1186,517
player,113,331,54,18,96.png,1186,517
class,66,325,39,39,96.png,1186,517
w/l,62,371,69,18,96.png,1186,517
player,114,411,128,19,96.png,1186,517
class,67,405,39,39,96.png,1186,517
