label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,25,17,58,18,181.png,818,378
w/l,41,90,56,15,181.png,818,378
player,76,115,68,15,181.png,818,378
class,44,111,27,27,181.png,818,378
player,76,143,30,14,181.png,818,378
class,44,139,27,27,181.png,818,378
player,76,170,91,15,181.png,818,378
class,44,166,27,27,181.png,818,378
w/l,41,200,52,13,181.png,818,378
player,76,225,68,15,181.png,818,378
class,44,221,27,27,181.png,818,378
player,76,253,65,14,181.png,818,378
class,44,249,27,27,181.png,818,378
player,76,280,58,14,181.png,818,378
class,44,276,27,27,181.png,818,378
player,76,309,151,13,181.png,818,378
class,44,305,27,27,181.png,818,378
