label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,20,19,161,48,99.png,1167,510
w/l,65,130,71,20,99.png,1167,510
player,114,167,129,20,99.png,1167,510
class,68,161,38,38,99.png,1167,510
player,114,206,128,17,99.png,1167,510
class,68,200,38,38,99.png,1167,510
player,114,245,142,19,99.png,1167,510
class,68,239,38,38,99.png,1167,510
player,113,284,95,19,99.png,1167,510
class,67,278,38,38,99.png,1167,510
player,114,322,42,17,99.png,1167,510
class,68,316,38,38,99.png,1167,510
w/l,65,362,67,18,99.png,1167,510
player,115,401,129,15,99.png,1167,510
class,69,395,38,38,99.png,1167,510
