label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,21,26,215,58,192.png,1596,952
w/l,78,173,97,27,192.png,1596,952
player,146,227,175,21,192.png,1596,952
class,83,219,53,53,192.png,1596,952
player,146,281,51,20,192.png,1596,952
class,83,273,53,53,192.png,1596,952
player,146,335,81,21,192.png,1596,952
class,83,327,53,53,192.png,1596,952
player,146,389,67,20,192.png,1596,952
class,83,381,53,53,192.png,1596,952
player,146,442,89,21,192.png,1596,952
class,83,434,53,53,192.png,1596,952
player,146,496,119,20,192.png,1596,952
class,83,488,53,53,192.png,1596,952
w/l,78,550,91,22,192.png,1596,952
player,146,603,104,22,192.png,1596,952
class,83,595,53,53,192.png,1596,952
player,146,658,72,24,192.png,1596,952
class,83,650,53,53,192.png,1596,952
player,146,711,42,21,192.png,1596,952
class,83,703,53,53,192.png,1596,952
player,146,764,106,25,192.png,1596,952
class,83,756,53,53,192.png,1596,952
player,146,819,126,24,192.png,1596,952
class,83,811,53,53,192.png,1596,952
