label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,17,24,130,35,80.png,955,485
w/l,52,110,65,21,80.png,955,485
player,92,139,50,21,80.png,955,485
class,54,134,31,31,80.png,955,485
player,92,172,133,16,80.png,955,485
class,54,167,31,31,80.png,955,485
player,92,204,117,18,80.png,955,485
class,54,199,31,31,80.png,955,485
player,93,236,38,16,80.png,955,485
class,55,231,31,31,80.png,955,485
player,92,267,116,17,80.png,955,485
class,54,262,31,31,80.png,955,485
player,93,299,123,16,80.png,955,485
class,55,294,31,31,80.png,955,485
w/l,53,331,59,17,80.png,955,485
player,92,362,64,17,80.png,955,485
class,54,357,31,31,80.png,955,485
player,93,394,49,17,80.png,955,485
class,55,389,31,31,80.png,955,485
