label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
v/d,19,24,161,43,242.png,1187,598
w/l,62,131,73,21,242.png,1187,598
player,111,170,60,18,242.png,1187,598
class,64,164,39,39,242.png,1187,598
player,112,210,36,17,242.png,1187,598
class,65,204,39,39,242.png,1187,598
player,112,250,36,17,242.png,1187,598
class,65,244,39,39,242.png,1187,598
player,112,290,43,18,242.png,1187,598
class,65,284,39,39,242.png,1187,598
player,111,329,97,17,242.png,1187,598
class,64,323,39,39,242.png,1187,598
player,112,370,132,16,242.png,1187,598
class,65,364,39,39,242.png,1187,598
w/l,62,410,69,18,242.png,1187,598
player,111,449,63,17,242.png,1187,598
class,64,443,39,39,242.png,1187,598
player,112,488,47,17,242.png,1187,598
class,65,482,39,39,242.png,1187,598
